,site_reference_number,facility_id,hvac_system_id,heating_system_type,heating_system_type_other,primary_heat_fuel,aux_heat,electric_resistance_heat_type,total_hvac_heating_capacity_kbtu,facility_heating_capacity_fraction,facility_heating_capacity_rank,regional_heated_sqft_represented,total_hvac_cooling_capacity_kbtu,facility_cooling_capacity_fraction,facility_cooling_capacity_rank,regional_cooled_sqft_represented,cooling_system_type,cooling_system_type_other,hydronic_heating,hydronic_cooling,hydronic_heating_or_cooling,avg_hours_per_week,airflow_capacity,system_primary_heat,system_primary_cool,primary_ventilation_source,num_identical_units,system_age_years,type_manufacturer,type_model,zone_type,heat_pump_type,component_vent_other,fan_supply_vfd,fan_supply_hp,fan,total_return_exhaust_fan_hp,supply_control_method,ventilation_outside_air,ventilation_exhaust,controls_comm_types,heat_cool_vent,component_heat_exchange,boiler_fuel_type,chiller_type,primary_building_type_facility,detailed_econ,total_building_area,urban_rural,year_constructed,sample_weight_hvac,regional_site_sqft_represented,regional_site_conditioned_sqft_represented
1650,17054,7838,23316,Other,Split system heat pump,Electricity,,,35.8,1.0,1.0,304270.8375,60.0,0.357142,2.0,108667.8954,Other,Split system heat pump,0,0,0,65.0,4780.0,Supplemental,Supplemental,0,1.0,6.0,Rheem,RP1460AC1NA,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,Inlet Vane or other,,,"C,HT,V",,Not Applicable,Not Applicable,School,School - Pre-School,10256,Urban,1993,1.0,304270.8375,304270.8375
1651,17054,7838,23317,Other,Split DX cooling with electric heat,Electricity,,Electric Resistance Heating,0.0,0.0,2.0,0.0,108.0,0.642857,1.0,195602.6378,Other,Split DX cooling with electric heat,0,0,0,65.0,3100.0,Supplemental,Supplemental,0,3.0,6.0,Maratherm,R2H360GKR,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,Inlet Vane or other,,,"C,HT,V",,Not Applicable,Not Applicable,School,School - Pre-School,10256,Urban,1993,1.0,304270.8375,304270.8375
1652,11594,7843,23332,Furnace,,NG,,,80.0,0.44444399999999995,2.0,1336691.828,0.0,0.0,0.0,0.0,,,0,0,0,12.0,2000.0,Primary,,0,1.0,7.0,Trane,,Single Zone,,,0.0,0.5,Supply,0.0,None,Fixed-position louvers,Fixed position passive louvers,,"HT,V",,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Distribution,22321,Urban,1960,1.0,3007559.6210000003,3007559.6210000003
1653,11594,7843,23333,Suspended Unitary Heater,,NG,,,100.0,0.555555,1.0,1670864.785,0.0,0.0,0.0,0.0,,,0,0,0,12.0,2000.0,Primary,,0,1.0,7.0,Reznor,,Single Zone,,,0.0,0.5,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Distribution,22321,Urban,1960,1.0,3007559.6210000003,3007559.6210000003
1654,58282,7844,23334,Rooftop Unit AC (RTU-AC) w/heat,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,0.0,Primary,Primary,0,0.0,0.0,,,Multizone,,,0.0,0.0,"Condenser,Return,Supply",0.0,,,,,"C,HT,V",,Not Applicable,Not Applicable,Assembly,Assembly - Community Center,6851,Urban,1995,1.0,505325.0548,505325.0548
1655,22807,7845,23335,Furnace,,LP,,,150.0,0.8700690000000001,1.0,15696739.41,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,39.0,,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Storage,3000,Urban,1980,1.0,23429608.29,18040798.38
1656,22807,7845,23336,Other,heat pump with ducted ahu,Electricity,,,22.4,0.12993,2.0,2344040.933,24.0,1.0,1.0,18040798.38,Other,heat pump with ducted ahu,0,0,0,42.5,0.0,Primary,Primary,0,1.0,22.0,Nordyne,FT5BD-24k,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Storage,3000,Urban,1980,1.0,23429608.29,18040798.38
1657,18623,7847,23338,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,80.0,1.0,1.0,40219.138080000004,48.0,1.0,1.0,40219.138080000004,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,1600.0,Primary,Primary,0,1.0,7.0,Trane,,Single Zone,,,0.0,0.5,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Fixed position passive louvers,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Gas Station With A Convenience Store,1634,Urban,1996,1.0,40219.138080000004,40219.138080000004
1658,56075,7849,23345,Furnace,,NG,,,150.0,1.0,1.0,324104.6939,0.0,0.0,0.0,0.0,,,0,0,0,30.0,2000.0,Primary,,0,1.0,24.0,Heil,,Single Zone,,,0.0,0.75,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Auto/Boat Dealer/ Showrm,4885,Urban,1970,1.0,324104.6939,324104.6939
1659,16083,7852,23351,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,2.0,0.0,96.0,0.347826,2.0,4686787.576,AHU with DX cooling and combustion heating,,0,0,0,168.0,0.0,Primary,Primary,0,2.0,4.0,York,Czh04812 CA,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - Majority Assembly,8248,Urban,2015,1.0,13474517.65,13474517.65
1660,16083,7852,23352,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,1.0,0.0,180.0,0.652173,1.0,8787716.599,AHU with DX cooling and combustion heating,,0,0,0,168.0,0.0,Primary,Primary,0,3.0,4.0,York,Czh06012 CA,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - Majority Assembly,8248,Urban,2015,1.0,13474517.65,13474517.65
1661,17333,7853,23353,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,60.0,0.06994600000000001,6.0,318821.8945,60.0,0.084745,3.0,386277.4348,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,1450.0,Primary,Primary,0,1.0,7.0,York,ZE048N06N4AAA4A,,,,0.0,1.5,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1662,17333,7853,23354,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,79.0,0.092096,3.0,419784.1363,60.0,0.084745,4.0,386277.4348,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,2500.0,Primary,Primary,0,1.0,22.0,York,D7CG060N07946EBA,,,,0.0,1.5,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1663,17333,7853,23355,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,60.0,0.06994600000000001,7.0,318821.8945,48.0,0.06779600000000001,8.0,309021.9478,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,2000.0,Primary,Primary,0,1.0,19.0,York,D7CG048N06046A,,,,0.0,0.75,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1664,17333,7853,23356,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,60.0,0.06994600000000001,5.0,318821.8945,48.0,0.06779600000000001,7.0,309021.9478,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,2500.0,Primary,Primary,0,1.0,22.0,York,D4CG060N08246ECA,,,,0.0,1.0,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1665,17333,7853,23357,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,60.0,0.06994600000000001,8.0,318821.8945,48.0,0.06779600000000001,9.0,309021.9478,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,2000.0,Primary,Primary,0,1.0,19.0,York,D6CG04806025C,,,,0.0,0.75,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1666,17333,7853,23358,,,,,,0.0,0.0,0.0,0.0,60.0,0.084745,2.0,386277.4348,Rooftop Unit AC (RTU-AC),,0,0,0,60.0,1750.0,,Primary,0,1.0,5.0,York,ZF060N10P4FAA4A,,,,0.0,1.5,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1667,17333,7853,23359,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,125.0,0.14572100000000002,2.0,664213.04,60.0,0.084745,5.0,386277.4348,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,1750.0,Primary,Primary,0,1.0,5.0,York,ZE060H12B4C1AAA1A1,,,,0.0,1.5,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1668,17333,7853,23360,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,316.0,0.368384,1.0,1679136.545,240.0,0.338983,1.0,1545123.4130000002,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,2500.0,Primary,Primary,0,4.0,22.0,York,D7CG060N07946EBA,,,,0.0,6.0,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1669,17333,7853,23361,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,60.0,0.06994600000000001,4.0,318821.8945,48.0,0.06779600000000001,6.0,309021.9478,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,60.0,3400.0,Primary,Primary,0,1.0,20.0,York,D4CG048N06246A,,,,0.0,0.75,"Condenser,Supply",0.0,None,Louvers (unknown if motorized/economizer),Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1670,17333,7853,23362,Ductless Mini-Split HP,,Electricity,Electric strip heat,Electric Resistance Auxiliary Heating,37.8,0.044066,9.0,200857.8847,36.0,0.050847,10.0,231766.4609,Ductless Mini-Split HP,,0,0,0,60.0,2150.0,Primary,Primary,0,2.0,1.0,Daikin,2MXS18NMVJU,Single Zone,Ductless Mini-Split HP,,0.0,0.052000000000000005,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Office,Office - Office- Admin/Professional/Government/Financial,41241,Urban,1985,1.0,4558114.7530000005,4558114.7530000005
1671,16936,7857,23383,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,97.0,0.030313999999999997,9.0,60759.6142,70.6,0.041538,6.0,83256.3454,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,2400.0,Primary,Primary,0,1.0,0.0,Trane,YHC072A3RHA02AR,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1672,16936,7857,23384,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,122.0,0.038127,6.0,76419.53587,150.0,0.088255,3.0,176893.1765,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,10600.0,Primary,Primary,0,1.0,0.0,Trane,YCD151C3LABB,Single Zone,,,0.0,3.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1673,16936,7857,23385,Other,Rooftop MAU with heat,NG,,,1000.0,0.312523,1.0,626402.8801,0.0,0.0,0.0,0.0,,,0,0,0,168.0,11700.0,Supplemental,,0,1.0,0.0,Reznor,RDF-2-120,Single Zone,,,0.0,10.0,Supply,0.0,None,,,,"HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1674,16936,7857,23386,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,405.0,0.126572,3.0,253693.5372,234.0,0.137678,2.0,275953.7561,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,4000.0,Primary,Primary,0,2.0,0.0,Trane,YHC120A3RHA04PZ,Single Zone,,,0.0,3.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1675,16936,7857,23387,Other,Air curtain with heater,Electricity,,,68.24284,0.021327000000000002,11.0,42746.595369999995,0.0,0.0,0.0,0.0,,,0,0,0,98.0,2618.0,Supplemental,,0,1.0,0.0,Powered Aire,CED-2-72E,Single Zone,,,0.0,0.5,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1676,16936,7857,23388,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,812.0,0.253769,2.0,508639.7881,880.0,0.5177649999999999,1.0,1037777.979,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,7000.0,Primary,Primary,0,4.0,0.0,Trane,YFD211C3LACA,Single Zone,,,1.0,2.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1677,16936,7857,23389,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,202.5,0.063286,4.0,126846.7686,120.0,0.070604,4.0,141514.5412,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,4000.0,Primary,Primary,0,1.0,0.0,Trane,YHC120A3RHA04PZ,Single Zone,,,0.0,3.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1678,16936,7857,23390,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,104.0,0.032501999999999996,8.0,65145.113829999995,62.4,0.036714,8.0,73587.40106,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,3245.0,Primary,Primary,0,1.0,12.0,Trane,YHC063A3RHA02AR,Single Zone,,,0.0,1.0,"Condenser,Return,Supply",0.33,None,Economizer/Motorized louvers,Motorized louvers,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1679,16936,7857,23391,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,154.5,0.048284,5.0,96777.63449,69.0,0.040597,7.0,81370.25986,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,725.0,Primary,Primary,0,3.0,12.0,American Standard,2YCC3024A1064AA,Single Zone,,,0.0,0.25,"Condenser,Exhaust,Supply",0.028999999999999998,None,,,,"C,HE,HT,V",Other,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1680,16936,7857,23392,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,72.0,0.022501,10.0,45099.69252,7.6,0.004471,10.0,8961.411726,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,2550.0,Primary,Primary,0,2.0,12.0,Trane,YHC033A3RHA009K,Single Zone,,,0.0,1.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Fixed position open louvers,,"C,HE,HT,V",Other,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1681,16936,7857,23393,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,113.0,0.035315,7.0,70783.32702000001,94.0,0.055305999999999994,5.0,110852.1219,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,6200.0,Primary,Primary,0,1.0,12.0,Trane,YHC092A3RHA02AR,Single Zone,,,0.0,0.7,"Condenser,Supply",0.0,None,Fixed-position louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1682,16936,7857,23394,Ductless Mini-Split HP,,Electricity,,,13.512082000000001,0.004222,13.0,8462.330644,12.01074,0.007065999999999999,9.0,14162.678430000002,Ductless Mini-Split HP,,0,0,0,168.0,357.0,Primary,Primary,0,1.0,7.0,Daikin,RXN12KEVJU,Single Zone,Ductless Mini-Split HP,,1.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1683,16936,7857,23395,Other,Hanging radiant heater,NG,,,36.0,0.01125,12.0,22548.844090000002,0.0,0.0,0.0,0.0,,,0,0,0,98.0,0.0,Supplemental,,0,1.0,0.0,Sunpak,S34,Single Zone,,,0.0,0.0,,0.0,None,,,,HT,,Not Applicable,Not Applicable,Grocery,Grocery  - Grocery (> 5000Sf),54075,Urban,2007,1.0,2004341.697,2004341.697
1684,21853,7861,23405,Ductless Mini-Split HP,,Electricity,Furnace,,0.0,0.0,2.0,0.0,24.0,1.0,1.0,2443141.29,Ductless Mini-Split HP,,0,0,0,45.0,0.0,Primary,Primary,0,1.0,19.0,Bryant,522AN024-E,Single Zone,Ductless Mini-Split HP,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT",,Not Applicable,Not Applicable,Office,Office - Other Office,5464,Urban,1977,1.0,4187858.953,2443141.29
1685,21853,7861,23406,Suspended Unitary Heater,,NG,,,132.0,1.0,1.0,2443141.29,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,15.0,Reznor,F165-E,Single Zone,,,0.0,0.05,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Office,Office - Other Office,5464,Urban,1977,1.0,4187858.953,2443141.29
1686,21853,7862,23407,Suspended Unitary Heater,,LP,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,0.0,,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Other,Other - Vocational Training,3902,Urban,1992,1.0,4187858.953,1744717.6630000002
1687,21853,7862,23408,Suspended Unitary Heater,,LP,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,1.0,0.0,Reznor,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Other,Other - Vocational Training,3902,Urban,1992,1.0,4187858.953,1744717.6630000002
1688,14229,7863,23409,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,144.0,0.227848,3.0,1492757.335,86.0,0.227573,3.0,1490955.659,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,3000.0,Primary,Primary,0,1.0,18.0,Lennox,LGA088SH1Y,Single Zone,,,0.0,2.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Fixed position passive louvers,,"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Other Specialty Merchandise,8000,Urban,1915,1.0,6551548.995,6551548.995
1689,14229,7863,23410,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,200.0,0.31645500000000004,1.0,2073270.437,96.0,0.254035,2.0,1664322.749,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,1800.0,Primary,Primary,0,2.0,18.0,LENNOX ,LGA048SH1Y,Single Zone,,,0.0,0.75,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Fixed position passive louvers,,"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Other Specialty Merchandise,8000,Urban,1915,1.0,6551548.995,6551548.995
1690,14229,7863,23411,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,188.0,0.297468,2.0,1948876.176,132.9,0.35168,1.0,2304048.751,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,5000.0,Primary,Primary,0,1.0,18.0,LENNOX ,LGA150SH2Y,Single Zone,,,0.0,5.0,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Fixed position passive louvers,,"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Other Specialty Merchandise,8000,Urban,1915,1.0,6551548.995,6551548.995
1691,14229,7863,23412,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,100.0,0.158227,4.0,1036631.943,63.0,0.16671,4.0,1092208.733,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,168.0,2000.0,Primary,Primary,0,1.0,18.0,LENNOX ,LGA060HH1Y,Single Zone,,,0.0,0.75,"Condenser,Supply",0.0,None,Economizer/Motorized louvers,Fixed position passive louvers,,"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Other Specialty Merchandise,8000,Urban,1915,1.0,6551548.995,6551548.995
1692,11635,7864,23413,AHU with DX cooling and combustion heating,,NG,,,100.0,0.60606,1.0,5694811.447000001,48.0,0.533333,1.0,5011435.953,AHU with DX cooling and combustion heating,,0,0,0,60.0,0.0,Primary,Primary,0,1.0,22.0,Trane,TTA048C300A0,Single Zone,,,0.0,0.0,"Condenser,Exhaust,Supply",0.0,,Fixed-position louvers,Fixed position open louvers,,"C,HT,V",,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Distribution,24500,Urban,1952,1.0,9396448.284,9396448.284
1693,11635,7864,23414,AHU with DX cooling and combustion heating,,NG,,,65.0,0.393939,2.0,3701627.441,42.0,0.46666599999999997,2.0,4385002.935,AHU with DX cooling and combustion heating,,0,0,0,60.0,0.0,Primary,Primary,0,1.0,23.0,Trane,TTR042C100A2,Single Zone,,,0.0,0.0,"Condenser,Return,Supply",0.0,,Fixed-position louvers,Fixed position open louvers,,"C,HT,V",,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Distribution,24500,Urban,1952,1.0,9396448.284,9396448.284
1694,11635,7864,23415,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,60.0,0.0,Primary,Primary,0,1.0,0.0,Coleman,,Single Zone,,,0.0,0.0,"Condenser,Return,Supply",0.0,,Fixed-position louvers,Fixed position open louvers,,"C,HT,V",,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Distribution,24500,Urban,1952,1.0,9396448.284,9396448.284
1695,11635,7864,23416,Suspended Unitary Heater,,NG,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,168.0,0.0,Primary,,0,5.0,0.0,,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Distribution,24500,Urban,1952,1.0,9396448.284,9396448.284
1696,11635,7864,23417,Other,AHU w combustion heat,NG,,,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,60.0,0.0,Primary,,0,1.0,0.0,Trane,,Single Zone,,,0.0,0.0,"Return,Supply",0.0,,Fixed-position louvers,Fixed position open louvers,,"HT,V",,Not Applicable,Not Applicable,Warehouse,Warehouse  - Warehouse/Distribution,24500,Urban,1952,1.0,9396448.284,9396448.284
1697,18128,7865,23418,Rooftop Unit AC (RTU-AC) w/heat,,NG,,,97.2,1.0,1.0,75095.27762000001,72.0,1.0,1.0,75095.27762000001,Rooftop Unit AC (RTU-AC) w/heat,,0,0,0,90.0,0.0,Primary,Primary,0,1.0,13.0,Trane,Ysc692a3rlaoojo,Single Zone,,,0.0,0.7,"Condenser,Supply",0.0,None,DCV,Another system controls exhaust air,,"C,HT,V",,Not Applicable,Not Applicable,Restaurant,Restaurant - Sit Down Restaurant,1400,Urban,2006,1.0,75095.27762000001,75095.27762000001
1698,15981,7866,23419,Furnace,,NG,,,64.0,0.44444399999999995,2.0,1554461.257,0.0,0.0,0.0,0.0,,,0,0,0,12.0,0.0,Primary,,0,1.0,8.0,Bryant,,Single Zone,,,0.0,0.0,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - Majority Office,1941,Urban,1945,1.0,3497541.327,3497541.327
1699,15981,7866,23420,AHU with DX cooling and combustion heating,,NG,,,80.0,0.555555,1.0,1943076.572,0.0,0.0,1.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,47.5,0.0,Primary,Primary,0,1.0,8.0,Coleman evco,Cooler10,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,Fixed-position louvers,,,"C,HT,V",,Not Applicable,Not Applicable,Mixed Commercial,Mixed Commercial - Majority Office,1941,Urban,1945,1.0,3497541.327,3497541.327
1700,14602,7873,23470,AHU with DX cooling and combustion heating,,NG,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,AHU with DX cooling and combustion heating,,0,0,0,168.0,0.0,Primary,Primary,0,1.0,28.0,Rheem,,Single Zone,,,0.0,0.0,"Condenser,Supply",0.0,None,,,,"C,HT,V",,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Repair Shop,6000,Urban,1991,1.0,14734420.97,14734420.97
1701,14602,7873,23471,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Other,"Portable, but very large",0,0,0,168.0,22500.0,,Supplemental,0,1.0,2.0,Portacool,PACJS2701A1,Single Zone,,,1.0,1.125,Supply,0.0,None,,,,C,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Repair Shop,6000,Urban,1991,1.0,14734420.97,14734420.97
1702,14602,7873,23472,Suspended Unitary Heater,,NG,,,144.0,1.0,1.0,14734420.97,0.0,0.0,0.0,0.0,,,0,0,0,168.0,1750.0,Primary,,0,2.0,28.0,Modine,PAE100AC,Single Zone,,,1.0,0.5,Supply,0.0,None,,,,HT,,Not Applicable,Not Applicable,Retail/Service,Retail/Service - Repair Shop,6000,Urban,1991,1.0,14734420.97,14734420.97
